Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,154.889999,169.000000,142.000000,166.440002,163.587997,828087400
2019-02-01,166.960007,175.869995,165.929993,173.149994,170.183029,472540600
2019-03-01,174.279999,197.690002,169.500000,189.949997,187.495865,650981400
2019-04-01,191.639999,208.479996,188.380005,200.669998,198.077362,506117700
2019-05-01,209.880005,215.309998,174.990005,175.070007,172.808105,739456600
2019-06-01,175.600006,201.570007,170.270004,197.919998,196.115219,515187300
2019-07-01,203.169998,221.369995,198.410004,213.039993,211.097366,473957000
2019-08-01,213.899994,218.029999,192.580002,208.740005,206.836563,681074600
2019-09-01,206.429993,226.419998,204.220001,223.970001,222.770889,542567100
2019-10-01,225.070007,249.750000,215.130005,248.759995,247.428162,608302700
2019-11-01,249.539993,268.000000,249.160004,267.250000,265.819183,448331500
2019-12-01,267.269989,293.970001,256.290009,293.649994,292.954712,597198700
